date,gm,zone,name,stack,flag,picked_count,MH
08-08-2026,ranju.chandran,South,KarumatampattyHub_KUM_PL,FK,Present,731,NA
08-08-2026,ranju.chandran,South,KarurHub_KRR_PL,EXT,Past,9,NA
08-08-2026,ranju.chandran,South,KarurHub_KRR_PL,EXT,Present,15,NA
08-08-2026,ranju.chandran,South,KarurHub_KRR_PL,FK,Future,25,NA
08-08-2026,ranju.chandran,South,KarurHub_KRR_PL,FK,Past,12,NA
08-08-2026,ranju.chandran,South,KarurHub_KRR_PL,FK,Present,1798,NA
08-08-2026,ranju.chandran,South,KarurHub_KRR_PL,MYE,Future,2,NA
08-08-2026,ranju.chandran,South,KarurHub_KRR_PL,MYE,Past,3,NA
08-08-2026,ranju.chandran,South,KarurHub_KRR_PL,MYE,Present,19,NA
08-08-2026,ranju.chandran,South,KilpaukHub_CHN_PL,EXT,Future,5,NA
08-08-2026,ranju.chandran,South,KilpaukHub_CHN_PL,EXT,Past,8,NA
08-08-2026,ranju.chandran,South,KilpaukHub_CHN_PL,EXT,Present,34,NA
08-08-2026,ranju.chandran,South,KilpaukHub_CHN_PL,FK,Future,629,NA
08-08-2026,ranju.chandran,South,KilpaukHub_CHN_PL,FK,Past,72,NA
08-08-2026,ranju.chandran,South,KilpaukHub_CHN_PL,FK,Present,7290,NA
08-08-2026,ranju.chandran,South,KilpaukHub_CHN_PL,MYE,Future,82,NA
08-08-2026,ranju.chandran,South,KilpaukHub_CHN_PL,MYE,Past,29,NA
08-08-2026,ranju.chandran,South,KilpaukHub_CHN_PL,MYE,Present,376,NA
08-08-2026,ranju.chandran,South,KrishnagiriHub_KSG_PL,EXT,Future,2,NA
08-08-2026,ranju.chandran,South,KrishnagiriHub_KSG_PL,EXT,Present,2,NA
08-08-2026,ranju.chandran,South,KrishnagiriHub_KSG_PL,FK,Future,5,NA
08-08-2026,ranju.chandran,South,KrishnagiriHub_KSG_PL,FK,Present,12,NA
08-08-2026,ranju.chandran,South,KrishnagiriHub_KSG_PL,MYE,Future,3,NA
08-08-2026,ranju.chandran,South,KrishnagiriHub_KSG_PL,MYE,Past,1,NA
08-08-2026,ranju.chandran,South,KrishnagiriHub_KSG_PL,MYE,Present,2,NA
08-08-2026,ranju.chandran,South,MaduraiHub_IXM_PL,EXT,Future,2,NA
08-08-2026,ranju.chandran,South,MaduraiHub_IXM_PL,EXT,Present,1,NA
08-08-2026,ranju.chandran,South,MaduraiHub_IXM_PL,FK,Future,33,NA
08-08-2026,ranju.chandran,South,MaduraiHub_IXM_PL,FK,Past,7,NA
08-08-2026,ranju.chandran,South,MaduraiHub_IXM_PL,FK,Present,446,NA
08-08-2026,ranju.chandran,South,MaduraiHub_IXM_PL,MYE,Future,5,NA
08-08-2026,ranju.chandran,South,MaduraiHub_IXM_PL,MYE,Present,4,NA
08-08-2026,ranju.chandran,South,MalumichampattiHub_MUC_PL,EXT,Future,63,NA
08-08-2026,ranju.chandran,South,MalumichampattiHub_MUC_PL,EXT,Past,2,NA
08-08-2026,ranju.chandran,South,MalumichampattiHub_MUC_PL,EXT,Present,1212,NA
08-08-2026,ranju.chandran,South,MalumichampattiHub_MUC_PL,FK,Future,68,NA
08-08-2026,ranju.chandran,South,MalumichampattiHub_MUC_PL,FK,Past,12,NA
08-08-2026,ranju.chandran,South,MalumichampattiHub_MUC_PL,FK,Present,3070,NA
08-08-2026,ranju.chandran,South,MalumichampattiHub_MUC_PL,MYE,Future,242,NA
08-08-2026,ranju.chandran,South,MalumichampattiHub_MUC_PL,MYE,Past,1,NA
08-08-2026,ranju.chandran,South,MalumichampattiHub_MUC_PL,MYE,Present,242,NA
08-08-2026,ranju.chandran,South,MinjurHub_CHN_PL,EXT,Future,233,NA
08-08-2026,ranju.chandran,South,MinjurHub_CHN_PL,EXT,Past,24,NA
08-08-2026,ranju.chandran,South,MinjurHub_CHN_PL,EXT,Present,497,NA
08-08-2026,ranju.chandran,South,MinjurHub_CHN_PL,FK,Future,233,NA
08-08-2026,ranju.chandran,South,MinjurHub_CHN_PL,FK,Past,70,NA
08-08-2026,ranju.chandran,South,MinjurHub_CHN_PL,FK,Present,5462,NA
08-08-2026,ranju.chandran,South,MinjurHub_CHN_PL,MYE,Future,100,NA
08-08-2026,ranju.chandran,South,MinjurHub_CHN_PL,MYE,Present,403,NA
08-08-2026,ranju.chandran,South,MondayMarketHub_MDM_PL,FK,Future,7,NA
08-08-2026,ranju.chandran,South,MondayMarketHub_MDM_PL,FK,Present,32,NA
08-08-2026,ranju.chandran,South,NagercoilHub_NGL_PL,EXT,Future,1,NA
08-08-2026,ranju.chandran,South,NagercoilHub_NGL_PL,EXT,Past,2,NA
08-08-2026,ranju.chandran,South,NagercoilHub_NGL_PL,EXT,Present,3,NA
08-08-2026,ranju.chandran,South,NagercoilHub_NGL_PL,FK,Past,9,NA
08-08-2026,ranju.chandran,South,NagercoilHub_NGL_PL,FK,Present,23,NA
08-08-2026,ranju.chandran,South,NagercoilHub_NGL_PL,MYE,Future,3,NA
08-08-2026,ranju.chandran,South,NagercoilHub_NGL_PL,MYE,Past,3,NA
08-08-2026,ranju.chandran,South,NagercoilHub_NGL_PL,MYE,Present,4,NA
08-08-2026,ranju.chandran,South,NamakkalHub_NKK_PL,EXT,Future,2,NA
08-08-2026,ranju.chandran,South,NamakkalHub_NKK_PL,EXT,Present,3,NA
08-08-2026,ranju.chandran,South,NamakkalHub_NKK_PL,FK,Future,15,NA
08-08-2026,ranju.chandran,South,NamakkalHub_NKK_PL,FK,Past,1,NA
08-08-2026,ranju.chandran,South,NamakkalHub_NKK_PL,FK,Present,7,NA
08-08-2026,ranju.chandran,South,NamakkalHub_NKK_PL,MYE,Future,6,NA
08-08-2026,ranju.chandran,South,NamakkalHub_NKK_PL,MYE,Present,2,NA
08-08-2026,ranju.chandran,South,NambiyurHub_NMB_PL,FK,Present,2,NA
08-08-2026,ranju.chandran,South,OotyHub_OTY_PL,EXT,Past,1,NA
08-08-2026,ranju.chandran,South,OotyHub_OTY_PL,EXT,Present,2,NA
08-08-2026,ranju.chandran,South,OotyHub_OTY_PL,FK,Present,55,NA
08-08-2026,ranju.chandran,South,OotyHub_OTY_PL,MYE,Present,1,NA
08-08-2026,ranju.chandran,South,PallipalayamHub_ERD_PL,FK,Future,42,NA
08-08-2026,ranju.chandran,South,PallipalayamHub_ERD_PL,FK,Past,8,NA
08-08-2026,ranju.chandran,South,PallipalayamHub_ERD_PL,FK,Present,680,NA
08-08-2026,ranju.chandran,South,PallipalayamHub_ERD_PL,MYE,Present,25,NA
08-08-2026,ranju.chandran,South,PondicherryHub_PDY_PL,EXT,Future,3,NA
08-08-2026,ranju.chandran,South,PondicherryHub_PDY_PL,EXT,Present,10,NA
08-08-2026,ranju.chandran,South,PondicherryHub_PDY_PL,FK,Future,7,NA
08-08-2026,ranju.chandran,South,PondicherryHub_PDY_PL,FK,Present,47,NA
08-08-2026,ranju.chandran,South,PondicherryHub_PDY_PL,MYE,Future,7,NA
08-08-2026,ranju.chandran,South,PondicherryHub_PDY_PL,MYE,Present,2,NA
08-08-2026,ranju.chandran,South,PudukottaiHub_PDK_PL,EXT,Past,2,NA
08-08-2026,ranju.chandran,South,PudukottaiHub_PDK_PL,EXT,Present,2,NA
08-08-2026,ranju.chandran,South,PudukottaiHub_PDK_PL,FK,Past,3,NA
08-08-2026,ranju.chandran,South,PudukottaiHub_PDK_PL,FK,Present,283,NA
08-08-2026,ranju.chandran,South,PudukottaiHub_PDK_PL,MYE,Future,1,NA
08-08-2026,ranju.chandran,South,Ramanathapuramhub_RTP_pl,FK,Future,19,NA
08-08-2026,ranju.chandran,South,Ramanathapuramhub_RTP_pl,FK,Past,40,NA
08-08-2026,ranju.chandran,South,Ramanathapuramhub_RTP_pl,FK,Present,92,NA
08-08-2026,ranju.chandran,South,SalemHub_SXV_PL,EXT,Future,1,NA
08-08-2026,ranju.chandran,South,SalemHub_SXV_PL,EXT,Present,10,NA
08-08-2026,ranju.chandran,South,SalemHub_SXV_PL,FK,Future,41,NA
08-08-2026,ranju.chandran,South,SalemHub_SXV_PL,FK,Past,44,NA
08-08-2026,ranju.chandran,South,SalemHub_SXV_PL,FK,Present,2582,NA
08-08-2026,ranju.chandran,South,SalemHub_SXV_PL,MYE,Future,71,NA
08-08-2026,ranju.chandran,South,SalemHub_SXV_PL,MYE,Present,72,NA
08-08-2026,ranju.chandran,South,ShollinganallurHub_CHN_PL,EXT,Future,3,NA
08-08-2026,ranju.chandran,South,ShollinganallurHub_CHN_PL,EXT,Past,1,NA
08-08-2026,ranju.chandran,South,ShollinganallurHub_CHN_PL,EXT,Present,8,NA
08-08-2026,ranju.chandran,South,ShollinganallurHub_CHN_PL,FK,Future,3,NA
08-08-2026,ranju.chandran,South,ShollinganallurHub_CHN_PL,FK,Past,11,NA
08-08-2026,ranju.chandran,South,ShollinganallurHub_CHN_PL,FK,Present,557,NA
08-08-2026,ranju.chandran,South,ShollinganallurHub_CHN_PL,MYE,Future,5,NA
08-08-2026,ranju.chandran,South,ShollinganallurHub_CHN_PL,MYE,Present,11,NA
08-08-2026,ranju.chandran,South,SivakasiHub_SVK_PL,EXT,Present,1,NA
08-08-2026,ranju.chandran,South,SivakasiHub_SVK_PL,FK,Future,7,NA
08-08-2026,ranju.chandran,South,SivakasiHub_SVK_PL,FK,Present,1574,NA
08-08-2026,ranju.chandran,South,TempleCityHub_IXM_PL,EXT,Future,2,NA
08-08-2026,ranju.chandran,South,TempleCityHub_IXM_PL,EXT,Present,10,NA
08-08-2026,ranju.chandran,South,TempleCityHub_IXM_PL,FK,Future,31,NA
08-08-2026,ranju.chandran,South,TempleCityHub_IXM_PL,FK,Past,9,NA
08-08-2026,ranju.chandran,South,TempleCityHub_IXM_PL,FK,Present,194,NA
08-08-2026,ranju.chandran,South,TempleCityHub_IXM_PL,MYE,Future,2,NA
08-08-2026,ranju.chandran,South,TempleCityHub_IXM_PL,MYE,Present,4,NA
08-08-2026,ranju.chandran,South,ThadagamRD_THA_PL,EXT,Future,119,NA
08-08-2026,ranju.chandran,South,ThadagamRD_THA_PL,EXT,Past,19,NA
08-08-2026,ranju.chandran,South,ThadagamRD_THA_PL,EXT,Present,214,NA
08-08-2026,ranju.chandran,South,ThadagamRD_THA_PL,FK,Future,433,NA
08-08-2026,ranju.chandran,South,ThadagamRD_THA_PL,FK,Past,78,NA
08-08-2026,ranju.chandran,South,ThadagamRD_THA_PL,FK,Present,8866,NA
08-08-2026,ranju.chandran,South,ThadagamRD_THA_PL,MYE,Future,270,NA
08-08-2026,ranju.chandran,South,ThadagamRD_THA_PL,MYE,Past,21,NA
08-08-2026,ranju.chandran,South,ThadagamRD_THA_PL,MYE,Present,670,NA
08-08-2026,ranju.chandran,South,ThirunelveliHub_TVL_PL,EXT,Future,1,NA
08-08-2026,ranju.chandran,South,ThirunelveliHub_TVL_PL,EXT,Present,1,NA
08-08-2026,ranju.chandran,South,ThirunelveliHub_TVL_PL,FK,Future,7,NA
08-08-2026,ranju.chandran,South,ThirunelveliHub_TVL_PL,FK,Past,1,NA
08-08-2026,ranju.chandran,South,ThirunelveliHub_TVL_PL,FK,Present,252,NA
08-08-2026,ranju.chandran,South,ThirunelveliHub_TVL_PL,MYE,Future,3,NA
08-08-2026,ranju.chandran,South,ThirunelveliHub_TVL_PL,MYE,Present,7,NA
08-08-2026,ranju.chandran,South,ThiruvallurHub_TRL_PL,EXT,Present,2,NA
08-08-2026,ranju.chandran,South,ThiruvallurHub_TRL_PL,FK,Future,7,NA
08-08-2026,ranju.chandran,South,ThiruvallurHub_TRL_PL,FK,Past,3,NA
08-08-2026,ranju.chandran,South,ThiruvallurHub_TRL_PL,FK,Present,244,NA
08-08-2026,ranju.chandran,South,ThiruvallurHub_TRL_PL,MYE,Future,1,NA
08-08-2026,ranju.chandran,South,ThiruvallurHub_TRL_PL,MYE,Present,3,NA
08-08-2026,ranju.chandran,South,TirupurHub_TPR_PL,EXT,Future,1182,NA
08-08-2026,ranju.chandran,South,TirupurHub_TPR_PL,EXT,Past,943,NA
08-08-2026,ranju.chandran,South,TirupurHub_TPR_PL,EXT,Present,2325,NA
08-08-2026,ranju.chandran,South,TirupurHub_TPR_PL,FK,Future,1632,NA
08-08-2026,ranju.chandran,South,TirupurHub_TPR_PL,FK,Past,343,NA
08-08-2026,ranju.chandran,South,TirupurHub_TPR_PL,FK,Present,67930,NA
08-08-2026,ranju.chandran,South,TirupurHub_TPR_PL,MYE,Future,2141,NA
08-08-2026,ranju.chandran,South,TirupurHub_TPR_PL,MYE,Past,209,NA
08-08-2026,ranju.chandran,South,TirupurHub_TPR_PL,MYE,Present,6118,NA
08-08-2026,ranju.chandran,South,TirupurHub_TPR_PL,MYS,Future,510,NA
08-08-2026,ranju.chandran,South,TirupurHub_TPR_PL,MYS,Past,251,NA
08-08-2026,ranju.chandran,South,TirupurHub_TPR_PL,MYS,Present,12593,NA
08-08-2026,ranju.chandran,South,TrichyHub_TRZ_PL,EXT,Future,1,NA
08-08-2026,ranju.chandran,South,TrichyHub_TRZ_PL,EXT,Present,10,NA
08-08-2026,ranju.chandran,South,TrichyHub_TRZ_PL,FK,Future,1,NA
08-08-2026,ranju.chandran,South,TrichyHub_TRZ_PL,FK,Past,9,NA
08-08-2026,ranju.chandran,South,TrichyHub_TRZ_PL,FK,Present,201,NA
08-08-2026,ranju.chandran,South,TrichyHub_TRZ_PL,MYE,Future,2,NA
08-08-2026,ranju.chandran,South,TrichyHub_TRZ_PL,MYE,Past,7,NA
08-08-2026,ranju.chandran,South,TrichyHub_TRZ_PL,MYE,Present,43,NA
08-08-2026,ranju.chandran,South,TuticorinHub_TUT_PL,FK,Future,7,NA
08-08-2026,ranju.chandran,South,TuticorinHub_TUT_PL,FK,Past,11,NA
08-08-2026,ranju.chandran,South,TuticorinHub_TUT_PL,FK,Present,158,NA
08-08-2026,ranju.chandran,South,VelloreHub_VLR_PL,EXT,Present,3,NA
08-08-2026,ranju.chandran,South,VelloreHub_VLR_PL,FK,Present,152,NA
08-08-2026,ranju.chandran,South,VelloreHub_VLR_PL,MYE,Future,6,NA
08-08-2026,ranju.chandran,South,VelloreHub_VLR_PL,MYE,Present,46,NA
08-08-2026,ranju.chandran,South,VijayamangalamHub_VJM_PL,FK,Present,4,NA
08-08-2026,ranju.chandran,South,VirudhunagarHub_VIR_PL,FK,Future,3,NA
08-08-2026,ranju.chandran,South,VirudhunagarHub_VIR_PL,FK,Present,149,NA
08-08-2026,Ritesh Bara,East,SaltoraHub_SLR_PL,FK,Future,14,NA
08-08-2026,Ritesh Bara,East,SaltoraHub_SLR_PL,FK,Present,7,NA
08-08-2026,Ritesh Bara,East,SatighatHubSplit_BKR_PL,EXT,Past,11,NA
08-08-2026,Ritesh Bara,East,SatighatHubSplit_BKR_PL,EXT,Present,3,NA
08-08-2026,Ritesh Bara,East,SatighatHubSplit_BKR_PL,FK,Present,10,NA
08-08-2026,Ritesh Bara,East,SatighatHubSplit_BKR_PL,MYE,Present,2,NA
08-08-2026,Ritesh Bara,East,AdraHub_ADR_PL,FK,Future,2,NA
08-08-2026,Ritesh Bara,East,AdraHub_ADR_PL,FK,Past,37,NA
08-08-2026,Ritesh Bara,East,AdraHub_ADR_PL,FK,Present,36,NA
08-08-2026,Ritesh Bara,East,ADRASPLITHUB_ADR_PL,FK,Present,8,NA
08-08-2026,Ritesh Bara,East,AlipurduarHub_ADP_PL,EXT,Present,1,NA
08-08-2026,Ritesh Bara,East,AlipurduarHub_ADP_PL,FK,Future,28,NA
08-08-2026,Ritesh Bara,East,AlipurduarHub_ADP_PL,FK,Past,1,NA
08-08-2026,Ritesh Bara,East,AlipurduarHub_ADP_PL,FK,Present,852,NA
08-08-2026,Ritesh Bara,East,AmbikaKalnaHub_ABK_PL,EXT,Future,19,NA
08-08-2026,Ritesh Bara,East,AmbikaKalnaHub_ABK_PL,EXT,Past,5,NA
08-08-2026,Ritesh Bara,East,AmbikaKalnaHub_ABK_PL,EXT,Present,71,NA
08-08-2026,Ritesh Bara,East,AmbikaKalnaHub_ABK_PL,FK,Future,52,NA
08-08-2026,Ritesh Bara,East,AmbikaKalnaHub_ABK_PL,FK,Past,3,NA
08-08-2026,Ritesh Bara,East,AmbikaKalnaHub_ABK_PL,FK,Present,420,NA
08-08-2026,Ritesh Bara,East,AndalHub_DGP_PL,EXT,Future,1,NA
08-08-2026,Ritesh Bara,East,AndalHub_DGP_PL,FK,Past,2,NA
08-08-2026,Ritesh Bara,East,ArambaghHub_AMB_PL,EXT,Future,1,NA
08-08-2026,Ritesh Bara,East,ArambaghHub_AMB_PL,EXT,Present,4,NA
08-08-2026,Ritesh Bara,East,ArambaghHub_AMB_PL,FK,Future,146,NA
08-08-2026,Ritesh Bara,East,ArambaghHub_AMB_PL,FK,Past,35,NA
08-08-2026,Ritesh Bara,East,ArambaghHub_AMB_PL,FK,Present,78,NA
08-08-2026,Ritesh Bara,East,ArambaghHub_AMB_PL,MYE,Future,4,NA
08-08-2026,Ritesh Bara,East,ArambaghHub_AMB_PL,MYE,Present,7,NA
08-08-2026,Ritesh Bara,East,BAGNANODH_BZN_PL,EXT,Future,1,NA
08-08-2026,Ritesh Bara,East,BAGNANODH_BZN_PL,EXT,Past,1,NA
08-08-2026,Ritesh Bara,East,BAGNANODH_BZN_PL,FK,Future,81,NA
08-08-2026,Ritesh Bara,East,BAGNANODH_BZN_PL,FK,Past,28,NA
08-08-2026,Ritesh Bara,East,BAGNANODH_BZN_PL,FK,Present,417,NA
08-08-2026,Ritesh Bara,East,BAGNANODH_BZN_PL,MYE,Future,16,NA
08-08-2026,Ritesh Bara,East,BAGNANODH_BZN_PL,MYE,Present,3,NA
08-08-2026,Ritesh Bara,East,BAJKULHUB_BKL_PL,EXT,Past,1,NA
08-08-2026,Ritesh Bara,East,BAJKULHUB_BKL_PL,FK,Present,50,NA
08-08-2026,Ritesh Bara,East,BalurghatHub_BLT_PL,FK,Future,13,NA
08-08-2026,Ritesh Bara,East,BalurghatHub_BLT_PL,FK,Present,49,NA
08-08-2026,Ritesh Bara,East,BandelHub_BND_PL,EXT,Future,23,NA
08-08-2026,Ritesh Bara,East,BandelHub_BND_PL,EXT,Present,18,NA
08-08-2026,Ritesh Bara,East,BandelHub_BND_PL,FK,Future,74,NA
08-08-2026,Ritesh Bara,East,BandelHub_BND_PL,FK,Past,40,NA
08-08-2026,Ritesh Bara,East,BandelHub_BND_PL,FK,Present,474,NA
08-08-2026,Ritesh Bara,East,BandelHub_BND_PL,MYE,Future,13,NA
08-08-2026,Ritesh Bara,East,BandelHub_BND_PL,MYE,Past,5,NA
08-08-2026,Ritesh Bara,East,BandelHub_BND_PL,MYE,Present,5,NA
08-08-2026,Ritesh Bara,East,BankuraHub_BKR_PL,EXT,Past,1,NA
08-08-2026,Ritesh Bara,East,BankuraHub_BKR_PL,EXT,Present,3,NA
08-08-2026,Ritesh Bara,East,BankuraHub_BKR_PL,FK,Past,1,NA
08-08-2026,Ritesh Bara,East,BankuraHub_BKR_PL,FK,Present,8,NA
08-08-2026,Ritesh Bara,East,BasirhatHub_BSH_PL,EXT,Future,3,NA
08-08-2026,Ritesh Bara,East,BasirhatHub_BSH_PL,EXT,Past,29,NA
08-08-2026,Ritesh Bara,East,BasirhatHub_BSH_PL,EXT,Present,76,NA
08-08-2026,Ritesh Bara,East,BasirhatHub_BSH_PL,FK,Future,83,NA
08-08-2026,Ritesh Bara,East,BasirhatHub_BSH_PL,FK,Past,81,NA
08-08-2026,Ritesh Bara,East,BasirhatHub_BSH_PL,FK,Present,1033,NA
08-08-2026,Ritesh Bara,East,BasirhatHub_BSH_PL,MYE,Future,2,NA
08-08-2026,Ritesh Bara,East,BasirhatHub_BSH_PL,MYE,Past,1,NA
08-08-2026,Ritesh Bara,East,BehalaHub_KOL_PL,EXT,Future,281,NA
08-08-2026,Ritesh Bara,East,BehalaHub_KOL_PL,EXT,Past,39,NA
08-08-2026,Ritesh Bara,East,BehalaHub_KOL_PL,EXT,Present,1313,NA
08-08-2026,Ritesh Bara,East,BehalaHub_KOL_PL,FK,Future,2054,NA
08-08-2026,Ritesh Bara,East,BehalaHub_KOL_PL,FK,Past,89,NA
08-08-2026,Ritesh Bara,East,BehalaHub_KOL_PL,FK,Present,20539,NA
08-08-2026,Ritesh Bara,East,BehalaHub_KOL_PL,MYE,Future,551,NA
08-08-2026,Ritesh Bara,East,BehalaHub_KOL_PL,MYE,Past,43,NA
08-08-2026,Ritesh Bara,East,BehalaHub_KOL_PL,MYE,Present,3641,NA
08-08-2026,Ritesh Bara,East,BehalaHub_KOL_PL,MYS,Future,10,NA
08-08-2026,Ritesh Bara,East,BehalaHub_KOL_PL,MYS,Present,84,NA
08-08-2026,Ritesh Bara,East,BELDAHUB_BLD_PL,EXT,Past,1,NA
08-08-2026,Ritesh Bara,East,BELDAHUB_BLD_PL,FK,Past,3,NA
08-08-2026,Ritesh Bara,East,BELDAHUB_BLD_PL,FK,Present,57,NA
08-08-2026,Ritesh Bara,East,BeldangaHub_BEB_PL,EXT,Past,2,NA
08-08-2026,Ritesh Bara,East,BeldangaHub_BEB_PL,EXT,Present,88,NA
08-08-2026,Ritesh Bara,East,BeldangaHub_BEB_PL,FK,Future,10,NA
08-08-2026,Ritesh Bara,East,BeldangaHub_BEB_PL,FK,Past,4,NA
08-08-2026,Ritesh Bara,East,BeldangaHub_BEB_PL,FK,Present,204,NA
08-08-2026,Ritesh Bara,East,BelghariaHub_KOL_PL,EXT,Future,154,NA
08-08-2026,Ritesh Bara,East,BelghariaHub_KOL_PL,EXT,Past,689,NA
08-08-2026,Ritesh Bara,East,BelghariaHub_KOL_PL,EXT,Present,595,NA
08-08-2026,Ritesh Bara,East,BelghariaHub_KOL_PL,FK,Future,809,NA
08-08-2026,Ritesh Bara,East,BelghariaHub_KOL_PL,FK,Past,73,NA
08-08-2026,Ritesh Bara,East,BelghariaHub_KOL_PL,FK,Present,14857,NA
08-08-2026,Ritesh Bara,East,BelghariaHub_KOL_PL,MYE,Future,564,NA
08-08-2026,Ritesh Bara,East,BelghariaHub_KOL_PL,MYE,Past,6,NA
08-08-2026,Ritesh Bara,East,BelghariaHub_KOL_PL,MYE,Present,1089,NA
08-08-2026,Ritesh Bara,East,BelghariaHub_KOL_PL,MYS,Future,124,NA
08-08-2026,Ritesh Bara,East,BelghariaHub_KOL_PL,MYS,Past,2,NA
08-08-2026,Ritesh Bara,East,BelghariaHub_KOL_PL,MYS,Present,1415,NA
08-08-2026,Ritesh Bara,East,BETHUADAHARIODH_BET_PL,FK,Future,6,NA
08-08-2026,Ritesh Bara,East,BETHUADAHARIODH_BET_PL,FK,Present,260,NA
08-08-2026,Ritesh Bara,East,BETHUADAHARIODH_BET_PL,MYE,Future,3,NA
08-08-2026,Ritesh Bara,East,BETHUADAHARIODH_BET_PL,MYE,Present,10,NA
08-08-2026,Ritesh Bara,East,BishnupurHub_VSU_PL,FK,Present,154,NA
08-08-2026,Ritesh Bara,East,BishnupurHub_VSU_PL,MYE,Present,1,NA
08-08-2026,Ritesh Bara,East,BolpurHub_BHP_PL,EXT,Past,12,NA
08-08-2026,Ritesh Bara,East,BolpurHub_BHP_PL,EXT,Present,16,NA
08-08-2026,Ritesh Bara,East,BolpurHub_BHP_PL,FK,Future,108,NA
08-08-2026,Ritesh Bara,East,BolpurHub_BHP_PL,FK,Past,183,NA
08-08-2026,Ritesh Bara,East,BolpurHub_BHP_PL,FK,Present,1321,NA
08-08-2026,Ritesh Bara,East,BolpurHub_BHP_PL,MYE,Future,5,NA
08-08-2026,Ritesh Bara,East,BolpurHub_BHP_PL,MYE,Present,5,NA
08-08-2026,Ritesh Bara,East,BongaonHub_KOL_PL,EXT,Future,68,NA
08-08-2026,Ritesh Bara,East,BongaonHub_KOL_PL,EXT,Past,173,NA
08-08-2026,Ritesh Bara,East,BongaonHub_KOL_PL,EXT,Present,450,NA
08-08-2026,Ritesh Bara,East,BongaonHub_KOL_PL,FK,Future,385,NA
08-08-2026,Ritesh Bara,East,BongaonHub_KOL_PL,FK,Past,403,NA
08-08-2026,Ritesh Bara,East,BongaonHub_KOL_PL,FK,Present,17607,NA
08-08-2026,Ritesh Bara,East,BongaonHub_KOL_PL,MYE,Future,13,NA
08-08-2026,Ritesh Bara,East,BongaonHub_KOL_PL,MYE,Present,10,NA
08-08-2026,Ritesh Bara,East,BurdwanHub_BDM_PL,EXT,Future,7,NA
08-08-2026,Ritesh Bara,East,BurdwanHub_BDM_PL,EXT,Past,1,NA
08-08-2026,Ritesh Bara,East,BurdwanHub_BDM_PL,EXT,Present,13,NA
08-08-2026,Ritesh Bara,East,BurdwanHub_BDM_PL,FK,Future,82,NA
08-08-2026,Ritesh Bara,East,BurdwanHub_BDM_PL,FK,Present,507,NA
08-08-2026,Ritesh Bara,East,BurdwanHub_BDM_PL,MYE,Future,23,NA
08-08-2026,Ritesh Bara,East,BurdwanHub_BDM_PL,MYE,Past,3,NA
08-08-2026,Ritesh Bara,East,BurdwanHub_BDM_PL,MYE,Present,19,NA
08-08-2026,Ritesh Bara,East,CABTBagulaODH_KNJ_PL,EXT,Future,1,NA
08-08-2026,Ritesh Bara,East,CABTBagulaODH_KNJ_PL,EXT,Present,3,NA
08-08-2026,Ritesh Bara,East,CABTBagulaODH_KNJ_PL,FK,Future,77,NA
08-08-2026,Ritesh Bara,East,CABTBagulaODH_KNJ_PL,FK,Past,4,NA
08-08-2026,Ritesh Bara,East,CABTBagulaODH_KNJ_PL,FK,Present,472,NA
08-08-2026,Ritesh Bara,East,CABTBagulaODH_KNJ_PL,MYE,Future,19,NA
08-08-2026,Ritesh Bara,East,CABTBagulaODH_KNJ_PL,MYE,Present,4,NA
08-08-2026,Ritesh Bara,East,CABTBarobishaODH_BAR_PL,FK,Future,10,NA
08-08-2026,Ritesh Bara,East,CABTBarobishaODH_BAR_PL,FK,Present,496,NA
08-08-2026,Ritesh Bara,East,CABTKalyaniSplitODH_KOL_PL,EXT,Past,1,NA
08-08-2026,Ritesh Bara,East,CABTKalyaniSplitODH_KOL_PL,EXT,Present,4,NA
08-08-2026,Ritesh Bara,East,CABTKalyaniSplitODH_KOL_PL,FK,Future,22,NA
08-08-2026,Ritesh Bara,East,CABTKalyaniSplitODH_KOL_PL,FK,Present,393,NA
08-08-2026,Ritesh Bara,East,CABTKalyaniSplitODH_KOL_PL,MYE,Future,8,NA
08-08-2026,Ritesh Bara,East,CABTKalyaniSplitODH_KOL_PL,MYE,Present,21,NA
08-08-2026,Ritesh Bara,East,CABTTarakeshwarODH_TAK_PL,EXT,Present,11,NA
08-08-2026,Ritesh Bara,East,CABTTarakeshwarODH_TAK_PL,FK,Future,2,NA
08-08-2026,Ritesh Bara,East,CABTTarakeshwarODH_TAK_PL,FK,Present,62,NA
08-08-2026,Ritesh Bara,East,CABTTarakeshwarODH_TAK_PL,MYE,Present,2,NA
08-08-2026,Ritesh Bara,East,CHAKDAHAHUB_CDH_PL,EXT,Past,2,NA
08-08-2026,Ritesh Bara,East,CHAKDAHAHUB_CDH_PL,EXT,Present,27,NA
08-08-2026,Ritesh Bara,East,CHAKDAHAHUB_CDH_PL,FK,Future,2,NA
08-08-2026,Ritesh Bara,East,CHAKDAHAHUB_CDH_PL,FK,Present,619,NA
08-08-2026,Ritesh Bara,East,CHAKDAHAHUB_CDH_PL,MYE,Future,7,NA
08-08-2026,Ritesh Bara,East,CHAKDAHAHUB_CDH_PL,MYE,Present,1,NA
08-08-2026,Ritesh Bara,East,ChandannagarHub_CNR_PL,EXT,Future,1190,NA
08-08-2026,Ritesh Bara,East,ChandannagarHub_CNR_PL,EXT,Past,8,NA
